Feature ID	Taxon	Confidence
99cf90aaea3e62758a9a2892c63dcc81	k__Fungi	1.0000000000000053
477c450c4ff8d8d8de4ec6894841b349	k__Fungi	1.0000000000000027
5b4033489bb665280868286c49ad806b	k__Fungi	1.000000000000005
dec1ef8451e0cd6bd94eebe7f668ac1c	k__Fungi	1.0000000000000113
2a4c15cdabcbea2afaa0c87277708b61	k__Fungi	1.0000000000000027
ae368d7d2415791ef7e33663e6feeb18	k__Fungi	0.9999999999999918
0b9643cada8dc5ece19a651e76e566f6	k__Fungi	0.9999999999999954
11ef22dcb127af1ff7778775fbc3b29b	k__Fungi	0.9999999999999912
735e4c812194ad57fff3eff5be0068ef	k__Fungi	0.9999999999999925
e4080a7b3478dcb0a9c5fc6e411951ab	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_sp	0.7526741823682317
2130eaf232785a65d685ae0139c6d9d3	k__Fungi	0.9999999999999925
3409c1e9c0c57cd75e1d700f0e3f5f0c	k__Fungi	1.0000000000000036
fd47db04d3615681c6cc087a047dceb3	k__Fungi	1.0000000000000087
f1f665c000f604b3fca3fd85611bc283	k__Fungi	1.0000000000000082
f62736e516d2ce5b5d3550cea710300e	k__Fungi	1.0000000000000009
0ec1f22fa1f90d2b92e6a4b3595309fd	k__Fungi	1.0
0af7268718f900257688bb63beaea9ce	k__Fungi	0.9999999999999873
4337234a67b9e2ff10f8449a981dbf70	k__Fungi	0.9999999999999941
3ce4e4d8980182eeb5d2b876e09b93d0	k__Fungi	0.9999999999999883
b0b830d3aabeff3ea6e50f81bae0dc65	k__Fungi	1.000000000000004
29d4e12d7ab607c5c9ca88dc570f0cde	k__Fungi	1.0000000000000107
191b46334b1dfd7cd1c97ca1b5da8e2d	k__Fungi	0.9999999999999897
bf184cba9171abbec895c9ae79c1211e	k__Fungi	1.000000000000006
bfceb83cf5bd6f64f0d5b9b1c4c65d19	k__Fungi	1.0000000000000075
41faabe4b6906ff9a2b1b96e604eedca	k__Fungi	0.9999999999999909
631299f7f1b2ef3cf247bcfdfc01b7da	k__Fungi	1.0000000000000058
f790e5b123c04911c4aba2f3c5f419f0	k__Fungi	1.0000000000000127
58981c2cdd8b4aee7a10e6fb345de71f	k__Fungi	0.9999999999999906
253fa5c06db4fab87ae88ed48b469a27	k__Fungi	1.0000000000000069
468a52e7242b73e6fcf59d88f62824c5	k__Fungi	1.00000000000001
28c0c9c6e432e390ee76aae4d188e84e	k__Fungi	0.9999999999999946
937f7c7384d70b45ecd35efd1a5e9a41	k__Fungi	1.0000000000000044
c0fa30a39e9fbd5f004f788623183b9c	k__Fungi	0.999999999999986
f5e51d34262dcdae93185b3d94a9c4a9	k__Fungi	0.999999999999993
3bbabbfdf5eeb5e6580daa65c3b84a26	k__Fungi	0.9999999999999905
c36a2dae30e5a4e9cdc2398881fa5e21	k__Fungi	0.9999999999999954
0a54fe4bdeea644acee44af76c036e83	k__Fungi	1.0000000000000049
80e45a27358bea024de2e9cbfa0114f6	k__Fungi	0.999999999999994
f690bb088e348d720d064f8e657c5d3f	k__Fungi	0.9999999999999913
42155a30bddd0b7551f8885a1d6a2e5c	k__Fungi	1.0000000000000104
cc4c45d994f39807d7018b04c5547e21	k__Fungi	0.9999999999999885
d42d43af9d4949128c01f31602948cd5	k__Fungi	0.9999999999999886
f99a8d41e06035519a3d17ea2b0ba16f	k__Fungi	0.9999999999999892
b176748c02a6618af0eb6c16fd93ddbe	k__Fungi	1.00000000000001
ec80f044c7901918a3a698d56ecc873c	k__Fungi	0.9999999999999958
fb21fe8d055c0b2cb2015490bc5f6caf	k__Fungi	0.9999999999999889
185843895306ba19cacc2f7a5616e3c0	k__Fungi	0.9999999999999922
2187f750f3007d615f65254669750e26	k__Fungi	1.000000000000006
7f48c7ee5ffbf44351f8a0bd2ad6ca9d	k__Fungi	0.9999999999999964
80b522e14505d16dfc0c312213cdcf7b	k__Fungi	1.0000000000000115
e972a33ff2d5e803c510e191ce16a016	k__Fungi	0.9999999999999927
8813022c28617242a3f74bf70c2c1aac	k__Fungi	1.0000000000000102
7ee79c6f3b96007419e22546a96c6b0d	k__Fungi	0.9999999999999946
85a16cfe9fb39b91e52eab23c268747a	k__Fungi	0.9999999999999859
378e66af9d029fbce7b1045db2789a42	k__Fungi	0.999999999999996
721628e34a9aab1f112a63e70954a635	k__Fungi	1.0000000000000082
b4138b87838fd7c1b7c3fe92754dd397	k__Fungi	1.0000000000000044
0bca200dd9156ab23f7c4ec4f2adfaa8	k__Fungi	1.000000000000013
1f8a2b7f4cfd2597e6c91c5d4928b21b	k__Fungi	1.0000000000000107
31eef4eed844110b2abc25243c740016	k__Fungi	0.9999999999999979
6dca9b384d6b2ed39bfdcec4cea871c3	k__Fungi	0.9999999999999998
55d1610afdd0e30845c03ec9a6918069	k__Fungi	1.000000000000008
64f036faebf177aa6046204a7f32dc54	k__Fungi	0.9999999999999888
871961da1d697346f412fe73ff274fc5	k__Fungi	0.9999999999999983
99309b7422a41ffbd356ed36fd02de22	k__Fungi	0.9999999999999899
53e205b4cd779d5f4c21cfc607a8ce7a	k__Fungi	0.9999999999999936
fddeb3490b868650e1084751d25fbd51	k__Fungi	1.00000000000001
c057f9115e59225969325f1309de8d4d	k__Fungi	1.000000000000005
239827e9f0aaff60eb0189645182976b	k__Fungi	0.9999999999999858
42f80b47c726cda371fb41c6a841cca9	k__Fungi	1.0000000000000102
6db0e702f1beb3c3aacf32529537fce1	k__Fungi	1.0000000000000013
d70d7411dcc9ad2f320ff1014d9c7c5b	k__Fungi	1.0000000000000127
1ac7c7d8c633a06d0bbd45f7b4c79a20	k__Fungi	1.000000000000012
7a8ababf4d6384d22b9e9a89741c2c1a	k__Fungi	1.0000000000000004
66b84838bbba08a1014e4927efc2ea4e	k__Fungi	1.000000000000009
7d844b34642f3b405406e9d77f6a589d	k__Fungi	1.0000000000000027
9e19df95821bc90f7aec02d731ea9ce8	k__Fungi	1.000000000000014
3894f84358e4dc30618ae4a06b966afd	k__Fungi	0.9999999999999895
160b0fa4fc8e160372687f4b0576efd9	k__Fungi	0.9999999999999886
93d047eaf31a35d62fe6571890668adc	k__Fungi	0.9999999999999865
5bf2ac74f6b83d913636e28ea6b9c459	k__Fungi	1.0000000000000138
42d18cfa6f00611d14c4e22313c9e22d	k__Fungi	0.9999999999999869
11347dd1ad7455328ad465a220e925f4	k__Fungi	0.9999999999999929
6092a6ae122d4a0ab05c172b28a30154	k__Fungi	1.0000000000000007
d9b2ef3a2171a136f82922d5db0dcea1	k__Fungi	0.9999999999999999
88807faaf0dc9f2355857821b43617fd	k__Fungi	1.0000000000000124
8adf95b8723498b81caecd81af362462	k__Fungi	1.0000000000000147
c8e7969a26ec4692fec39de6db0f37fd	k__Fungi	0.9999999999999982
09f7fbfc92eac639c042159387bcb5b0	k__Fungi	1.000000000000001
c80993609cce7926700d0ecc690abfdd	k__Fungi	0.999999999999998
231de59d1fb3aa5e101939a95f62acdb	k__Fungi	1.0000000000000138
3bf8567ac06c1ee1bca1f3bf2149fc8a	k__Fungi	1.0000000000000016
ac7c9c817b262ccbda5b2f29a5efdb52	k__Fungi	0.9999999999999996
851b582895ad3ca485858e301b2ee8d0	k__Fungi	1.00000000000001
bcd643f25f873450b77b857493823000	k__Fungi	1.0000000000000102
1e00788b9b2ba01c3b97b974fd144539	k__Fungi	1.000000000000009
fb87f8054bbd251cdbdef284c7809879	k__Fungi	1.0000000000000078
3c5b8b1b2c505e94ac1b03dc4cc483a9	k__Fungi	1.0000000000000002
5f395fc58b81ab413a5280b4cfd2aafd	k__Fungi	1.000000000000003
024ecfb32c1802551b1c75b080d7e641	k__Fungi	0.9999999999999907
8a89150175bf57d59acc89801931d84c	k__Fungi	0.9999999999999956
64baae77fb0a1862bc9a472a1848fb7e	k__Fungi	1.0000000000000038
e82429b0359f4f9b16e1b137312a350a	k__Fungi	0.9999999999999881
9bb1a5e52cfc6c0459a93a89acb7cecb	k__Fungi	1.0000000000000049
1a2b4f823f84111e8c1aa3b1281d5d3e	k__Fungi	1.0000000000000053
d2a8a37ff806dda0163e9400043ff3c4	k__Fungi	1.0000000000000069
3c99cfb2989cfb891492894936600b93	k__Fungi	1.0000000000000115
da9cd996167828613958479843968532	k__Fungi	0.9999999999999902
b52c922bcaeda611ecf3f10d730d3d12	k__Fungi	0.9999999999999942
8df8d33ccd247692108c83ddeacf3276	k__Fungi	0.9999999999999875
1ba6921f4ee891429404b395e004913c	k__Fungi	0.9999999999999951
76932053a7d9afc2bae56e5fbd94156a	k__Fungi	0.9999999999999961
1dbe1f5018109ffbdb212f0e2ad11f0c	k__Fungi	0.9999999999999898
991661809bd45af4da65a9260e28beb1	k__Fungi;p__Ascomycota	0.7664945567489426
2794c833165a80e8500f95747f225a07	k__Fungi	1.0000000000000109
d2e1288cddaf0fa52f218f372544d86b	k__Fungi	1.0000000000000036
a7cd8888d87a052db962dbfef4c723b6	k__Fungi	1.000000000000012
3641fb4bd228a75febe5876c9c4efa69	k__Fungi	0.9999999999999978
081ee8826fb710c74d6fa4257a616814	k__Fungi	0.9999999999999939
a71b8594814ab5147c085730632569a0	k__Fungi	0.9999999999999964
f3bb54d50d9989ef496c0c4b62d1b7aa	k__Fungi	0.9999999999999998
4af75b9530737724a81e5284f90f0c05	k__Fungi	1.0000000000000113
54c6fbde07b733bbaed5bd8df0ae48b6	k__Fungi	1.0000000000000104
ad84b35968c1883ee95c90501319349e	k__Fungi	1.0000000000000029
dbde15f41b0353dbb84dfecfeed76a78	k__Fungi	0.9999999999999982
061f73f48ff9477cb59b6e6bbcb848b7	k__Fungi	1.0000000000000084
703826fb0d52a169a22766b788699f28	k__Fungi	1.0000000000000049
734aafa8079eba3269cd961b5ff73872	k__Fungi	0.9999999999999869
0101c1dcd0772fc14192385abaa3ed3d	k__Fungi	1.0000000000000115
c0a75715ad4a7d93915c519e423be2a9	k__Fungi	0.9999999999999996
ffb7fc9474c44dee664648882845a5a7	k__Fungi	1.0000000000000113
677e71f61b2b416027ae19820ebf91f2	k__Fungi	1.0000000000000138
5f068a90280acb6661fba653f45b5155	k__Fungi	0.9999999999999891
0415ae9743bce5bb9158f74ed3c13b60	k__Fungi	0.9999999999999863
de59f3246583adb817517f9dc419710e	k__Fungi	1.0000000000000144
585a4fd756c3c7edd6990e60fe6cafa4	k__Fungi	1.0000000000000009
4be7a8031fd40f837f6da56bdd622e40	k__Fungi	1.0000000000000016
272ed7ea91bd245682920f643bb25fdf	k__Fungi	0.9999999999999972
a3670ce944176449d20a072b502490a7	k__Fungi;p__Ascomycota	0.7467941740741924
9b145392259451e87aaf65b4c2749fe3	k__Fungi	0.9999999999999867
694cc6af58c01bc5d6cbe661016f2a7d	k__Fungi	1.0000000000000049
66a4abc24581a98894bcdcc46c4f724e	k__Fungi	0.9999999999999949
98db57fd0e42e1722b2d074b5b8306e6	k__Fungi	1.0000000000000004
619badd3de7bc4caccc1cdd3cbc88f5e	k__Fungi	0.9999999999999964
491a74516c43064e9b8907d29a978fae	k__Fungi	1.0000000000000109
4a6d330b8984a8107a2ca3fe959d243c	k__Fungi	0.9999999999999961
953b81e74a2f7b7abdb61bc7c6be721a	k__Fungi	1.0000000000000029
f21750cc99ce5c3483c32a6787a82058	k__Fungi	0.9999999999999855
8b1949d8686e125c380e8f31d6e8ec4e	k__Fungi	0.9999999999999893
d0f279deee365498a47332079c0b0e75	k__Fungi	0.9999999999999912
d430b0382a1488c83e2e68e869837bf9	k__Fungi	0.99999999999999
ea31fe9090c68a06c6b274aef7ce2a99	k__Fungi	1.000000000000002
694b74f53f6263adea7ff0e0bb99bb6f	k__Fungi	1.0000000000000009
35a88164d3422142641cc49a5ff407ff	k__Fungi	1.0000000000000115
f77501d449cb79c4184eccdaff77f5bf	k__Fungi	0.9999999999999921
2e5ea92c0b0baf3a44eb197918ace844	k__Fungi	0.9999999999999878
e741c01719cdca37a2204794a1ea20c5	k__Fungi	1.0000000000000016
8b728ee72e9808a808a4b2ef628bb413	k__Fungi	0.999999999999995
f4a36003daa70fe4f694ecdc99ae415d	k__Fungi	1.0
58a34432fe027b7cacc6be6a07489ab6	k__Fungi	0.9999999999999926
2985e4bb6c63aadfbcb4e48273e31746	k__Fungi	0.9999999999999964
9060f29a386f79f123923ab5bb535617	k__Fungi	0.9999999999999857
6d69f0132c89aa75459eb430575ef79b	k__Fungi	1.0000000000000122
7ed567646c5255a30a25ba715a146723	k__Fungi	0.9999999999999934
759b3cf472501966078b11c87725c6b7	k__Fungi	1.0000000000000064
4c98d59ba51f68530a4c4b3c0c713a3f	k__Fungi	0.999999999999997
905e4c7d311093bc14521bd00df14241	k__Fungi	0.9999999999999936
0d6b531d9da17ad7d9f64be8076c30da	k__Fungi	1.0000000000000038
08378c635d9269de82049ee87cbca86c	k__Fungi	0.999999999999989
8c69207f67e8c07255a15990144af4c8	k__Fungi	0.9999999999999927
a1ffeeb6f1580daf10065ed4010ff205	k__Fungi	0.9999999999999989
6dfb430685b1ea5fe05ab9f80df59f47	k__Fungi	1.0000000000000087
c0b3bed00e6e1702fa832b3db12df837	k__Fungi	0.9999999999999861
8fa8cc1cb2873713bc26240693d49552	k__Fungi	0.9999999999999954
9eee81e42593cb645de502c608a0563e	k__Fungi	1.0000000000000133
7f4152b4e5dbd3e9e4cda9269adc0052	k__Fungi	1.0000000000000064
86e8d82c5861dab7bd66c8ba84a51c7b	k__Fungi	1.0000000000000093
54dd690e9a385a20097b0cc2860cae37	k__Fungi	1.0000000000000022
3eaa9d3d94cd320a1fa143c656c9f5b2	k__Fungi	1.0000000000000107
3e09e944fc6731ec3ae4c0fdab6051b3	k__Fungi	0.9999999999999964
fd84e09bf8ddf5f2501a53a3cac21397	k__Fungi	1.0000000000000053
